"","Participant","SubjAge","SubjEnglish","SubjGender","Condition","List","PSA","Story","Name","Job","Pet","Pronoun","M_Type","M_Response","M_Acc","P_Text","P_Response","P_Acc"
"7189","200","49","Native (learned from birth)","male","both","both_2","1","1","Jessica","teacher","cat","they/them","pet","cat",1,NA,NA,NA
"7190","200","49","Native (learned from birth)","male","both","both_2","1","1","Jessica","teacher","cat","they/them","pronoun","she/her",0,"they made dinner.","they/them",1
"7191","200","49","Native (learned from birth)","male","both","both_2","1","1","Laura","accountant","dog","they/them","job","IT",0,NA,NA,NA
"7192","200","49","Native (learned from birth)","male","both","both_2","1","1","Laura","accountant","dog","they/them","pet","cat",0,NA,NA,NA
"7193","200","49","Native (learned from birth)","male","both","both_2","1","1","Laura","accountant","dog","they/them","pronoun","they/them",1,"they made dinner.","they/them",1
"7194","200","49","Native (learned from birth)","male","both","both_2","1","1","Melissa","doctor","cat","she/her","job","sales",0,NA,NA,NA
"7195","200","49","Native (learned from birth)","male","both","both_2","1","1","Melissa","doctor","cat","she/her","pet","cat",1,NA,NA,NA
"7196","200","49","Native (learned from birth)","male","both","both_2","1","1","Melissa","doctor","cat","she/her","pronoun","they/them",0,"they made dinner.","they/them",0
"7197","200","49","Native (learned from birth)","male","both","both_2","1","1","Michael","mechanic","fish","he/him","job","Uber driver",0,NA,NA,NA
"7198","200","49","Native (learned from birth)","male","both","both_2","1","1","Michael","mechanic","fish","he/him","pet","cat",0,NA,NA,NA
"7199","200","49","Native (learned from birth)","male","both","both_2","1","1","Michael","mechanic","fish","he/him","pronoun","he/him",1,"they made dinner.","they/them",0
"7200","200","49","Native (learned from birth)","male","both","both_2","1","1","Stephanie","salesperson","dog","she/her","pet","fish",0,NA,NA,NA
"7201","201","50","Native (learned from birth)","male","both","both_2","1","1","Andrew","engineer","fish","he/him","job","engineer",1,NA,NA,NA
"7202","201","50","Native (learned from birth)","male","both","both_2","1","1","Andrew","engineer","fish","he/him","pronoun","he/him",1,"he logged in to play some video games online.","he/him",1
"7203","201","50","Native (learned from birth)","male","both","both_2","1","1","Amanda","IT","dog","she/her","job","IT",1,NA,NA,NA
"7204","201","50","Native (learned from birth)","male","both","both_2","1","1","Amanda","IT","dog","she/her","pet","dog",1,NA,NA,NA
"7205","201","50","Native (learned from birth)","male","both","both_2","1","1","Andrew","engineer","fish","he/him","pet","cat",0,NA,NA,NA
"7206","201","50","Native (learned from birth)","male","both","both_2","1","1","Melissa","doctor","cat","she/her","job","food service",0,NA,NA,NA
"7207","201","50","Native (learned from birth)","male","both","both_2","1","1","Melissa","doctor","cat","she/her","pet","cat",1,NA,NA,NA
"7208","201","50","Native (learned from birth)","male","both","both_2","1","1","Melissa","doctor","cat","she/her","pronoun","they/them",0,"she watched some YouTube videos.","she/her",1
"7209","201","50","Native (learned from birth)","male","both","both_2","1","1","Jessica","teacher","cat","they/them","job","nurse",0,NA,NA,NA
"7210","201","50","Native (learned from birth)","male","both","both_2","1","1","Jessica","teacher","cat","they/them","pet","cat",1,NA,NA,NA
"7211","201","50","Native (learned from birth)","male","both","both_2","1","1","Jessica","teacher","cat","they/them","pronoun","they/them",1,"she called her mom.","she/her",0
"7212","201","50","Native (learned from birth)","male","both","both_2","1","1","Daniel","retail","fish","they/them","job","retail",1,NA,NA,NA
"7213","201","50","Native (learned from birth)","male","both","both_2","1","1","Daniel","retail","fish","they/them","pet","fish",1,NA,NA,NA
"7214","201","50","Native (learned from birth)","male","both","both_2","1","1","Daniel","retail","fish","they/them","pronoun","they/them",1,"he talked to his wife.","he/him",0
"7215","201","50","Native (learned from birth)","male","both","both_2","1","1","Michael","mechanic","fish","he/him","job","mechanic",1,NA,NA,NA
"7216","201","50","Native (learned from birth)","male","both","both_2","1","1","Michael","mechanic","fish","he/him","pet","fish",1,NA,NA,NA
"7217","201","50","Native (learned from birth)","male","both","both_2","1","1","Michael","mechanic","fish","he/him","pronoun","he/him",1,"he mowed the lawn.","he/him",1
"7218","201","50","Native (learned from birth)","male","both","both_2","1","1","Emily","nurse","fish","she/her","job","sales",0,NA,NA,NA
"7219","201","50","Native (learned from birth)","male","both","both_2","1","1","Emily","nurse","fish","she/her","pet","cat",0,NA,NA,NA
"7220","201","50","Native (learned from birth)","male","both","both_2","1","1","Emily","nurse","fish","she/her","pronoun","they/them",0,"she took a shower.","she/her",1
"7221","201","50","Native (learned from birth)","male","both","both_2","1","1","Stephanie","salesperson","dog","she/her","job","teacher",0,NA,NA,NA
"7222","201","50","Native (learned from birth)","male","both","both_2","1","1","Stephanie","salesperson","dog","she/her","pet","cat",0,NA,NA,NA
"7223","201","50","Native (learned from birth)","male","both","both_2","1","1","Stephanie","salesperson","dog","she/her","pronoun","they/them",0,"she decided to practice some putting.","she/her",1
"7224","201","50","Native (learned from birth)","male","both","both_2","1","1","Brian","Uber driver","cat","he/him","job","Uber driver",1,NA,NA,NA
"7225","201","50","Native (learned from birth)","male","both","both_2","1","1","Brian","Uber driver","cat","he/him","pet","cat",1,NA,NA,NA
"7226","201","50","Native (learned from birth)","male","both","both_2","1","1","Brian","Uber driver","cat","he/him","pronoun","he/him",1,"he went into the garage for a workout.","he/him",1
"7227","201","50","Native (learned from birth)","male","both","both_2","1","1","Kevin","food service","dog","he/him","job","food service",1,NA,NA,NA
"7228","201","50","Native (learned from birth)","male","both","both_2","1","1","Kevin","food service","dog","he/him","pet","dog",1,NA,NA,NA
"7229","201","50","Native (learned from birth)","male","both","both_2","1","1","Kevin","food service","dog","he/him","pronoun","he/him",1,"he fed his dog.","he/him",1
"7230","201","50","Native (learned from birth)","male","both","both_2","1","1","Laura","accountant","dog","they/them","job","sales",0,NA,NA,NA
"7231","201","50","Native (learned from birth)","male","both","both_2","1","1","Laura","accountant","dog","they/them","pet","dog",1,NA,NA,NA
"7232","201","50","Native (learned from birth)","male","both","both_2","1","1","Laura","accountant","dog","they/them","pronoun","she/her",0,"she took a nap.","she/her",0
"7233","201","50","Native (learned from birth)","male","both","both_2","1","1","James","janitor","cat","they/them","job","doctor",0,NA,NA,NA
"7234","201","50","Native (learned from birth)","male","both","both_2","1","1","James","janitor","cat","they/them","pet","dog",0,NA,NA,NA
"7235","201","50","Native (learned from birth)","male","both","both_2","1","1","James","janitor","cat","they/them","pronoun","he/him",0,"he filled out some paperwork.","he/him",0
"7236","201","50","Native (learned from birth)","male","both","both_2","1","1","Amanda","IT","dog","she/her","pronoun","she/her",1,"she made dinner.","she/her",1
"7237","202","38","Native (learned from birth)","female","both","both_2","1","1","Laura","accountant","dog","they/them","pet","cat",0,NA,NA,NA
"7238","202","38","Native (learned from birth)","female","both","both_2","1","1","Laura","accountant","dog","they/them","pronoun","they/them",1,"she didn't want to deal with any math at a ll","she/her",0
"7239","202","38","Native (learned from birth)","female","both","both_2","1","1","Amanda","IT","dog","she/her","job","nurse",0,NA,NA,NA
"7240","202","38","Native (learned from birth)","female","both","both_2","1","1","Laura","accountant","dog","they/them","job","teacher",0,NA,NA,NA
"7241","202","38","Native (learned from birth)","female","both","both_2","1","1","Amanda","IT","dog","she/her","pronoun","she/her",1,"She cooked dinner","she/her",1
"7242","202","38","Native (learned from birth)","female","both","both_2","1","1","Melissa","doctor","cat","she/her","job","IT",0,NA,NA,NA
"7243","202","38","Native (learned from birth)","female","both","both_2","1","1","Melissa","doctor","cat","she/her","pet","fish",0,NA,NA,NA
"7244","202","38","Native (learned from birth)","female","both","both_2","1","1","Amanda","IT","dog","she/her","pet","dog",1,NA,NA,NA
"7245","202","38","Native (learned from birth)","female","both","both_2","1","1","Andrew","engineer","fish","he/him","job","Uber driver",0,NA,NA,NA
"7246","202","38","Native (learned from birth)","female","both","both_2","1","1","Andrew","engineer","fish","he/him","pet","cat",0,NA,NA,NA
"7247","202","38","Native (learned from birth)","female","both","both_2","1","1","Andrew","engineer","fish","he/him","pronoun","he/him",1,"he just wanted to relax","he/him",1
"7248","202","38","Native (learned from birth)","female","both","both_2","1","1","Melissa","doctor","cat","she/her","pronoun","she/her",1,"She washed her hands.","she/her",1
"7249","202","38","Native (learned from birth)","female","both","both_2","1","1","Stephanie","salesperson","dog","she/her","pet","dog",1,NA,NA,NA
"7250","202","38","Native (learned from birth)","female","both","both_2","1","1","Stephanie","salesperson","dog","she/her","pronoun","she/her",1,"didnn't want to deal with any people","none",0
"7251","202","38","Native (learned from birth)","female","both","both_2","1","1","Brian","Uber driver","cat","he/him","job","engineer",0,NA,NA,NA
"7252","202","38","Native (learned from birth)","female","both","both_2","1","1","Brian","Uber driver","cat","he/him","pet","cat",1,NA,NA,NA
"7253","202","38","Native (learned from birth)","female","both","both_2","1","1","Brian","Uber driver","cat","he/him","pronoun","he/him",1,"He did not want to drivie any where ","he/him",1
"7254","202","38","Native (learned from birth)","female","both","both_2","1","1","Michael","mechanic","fish","he/him","job","Uber driver",0,NA,NA,NA
"7255","202","38","Native (learned from birth)","female","both","both_2","1","1","Michael","mechanic","fish","he/him","pet","cat",0,NA,NA,NA
"7256","202","38","Native (learned from birth)","female","both","both_2","1","1","Michael","mechanic","fish","he/him","pronoun","he/him",1,"He had to take a shower.","he/him",1
"7257","202","38","Native (learned from birth)","female","both","both_2","1","1","Kevin","food service","dog","he/him","job","doctor",0,NA,NA,NA
"7258","202","38","Native (learned from birth)","female","both","both_2","1","1","Kevin","food service","dog","he/him","pet","cat",0,NA,NA,NA
"7259","202","38","Native (learned from birth)","female","both","both_2","1","1","Kevin","food service","dog","he/him","pronoun","he/him",1,"he wanted tot order take out ","he/him",1
"7260","202","38","Native (learned from birth)","female","both","both_2","1","1","Daniel","retail","fish","they/them","job","nurse",0,NA,NA,NA
"7261","202","38","Native (learned from birth)","female","both","both_2","1","1","Stephanie","salesperson","dog","she/her","job","accountant",0,NA,NA,NA
"7262","202","38","Native (learned from birth)","female","both","both_2","1","1","Daniel","retail","fish","they/them","pronoun","she/her",0,"he hated people in general","he/him",0
"7263","202","38","Native (learned from birth)","female","both","both_2","1","1","Jessica","teacher","cat","they/them","job","nurse",0,NA,NA,NA
"7264","202","38","Native (learned from birth)","female","both","both_2","1","1","Jessica","teacher","cat","they/them","pet","fish",0,NA,NA,NA
"7265","202","38","Native (learned from birth)","female","both","both_2","1","1","Jessica","teacher","cat","they/them","pronoun","he/him",0,"She wanted peace .","she/her",0
"7266","202","38","Native (learned from birth)","female","both","both_2","1","1","Emily","nurse","fish","she/her","job","food service",0,NA,NA,NA
"7267","202","38","Native (learned from birth)","female","both","both_2","1","1","Emily","nurse","fish","she/her","pet","fish",1,NA,NA,NA
